filename,kl_divergence
_n3r2inlqBc.wav,2.1125412
gjJWbtCShqo.wav,2.1119215
woyCm7d2UIM.wav,2.111063
HAEoz3VbaP8.wav,2.107351
Puu8SEqYN0k.wav,2.1050627
HFH9tcIK_PM.wav,2.1043754
GkB_BkyVyPs.wav,2.1011436
RVevnXD4Fig.wav,2.1002512
tw0BGErgupk.wav,2.0997622
dkGXJ6BlCd4.wav,2.0989864
F5e-SEICJP4.wav,2.0971782
TworrkXAPuI.wav,2.0916736
GHQlBD-6rkA.wav,2.088649
IiJciyiQBDw.wav,2.0877464
y_lfY0uzmr0.wav,2.0833733
w-YAUcPl-HU.wav,2.0814762
cqolOXDF86g.wav,2.0806577
6N1LWG4aztA.wav,2.0794766
iFSaNmZyPQo.wav,2.07414
mW0B1sipLBI.wav,2.0733669
gHWMKew9Xq0.wav,2.0715954
gRn6OjQf2ZQ.wav,2.068639
Sj5MQtqDw8Y.wav,2.0672338
_b-7P-XsnUI.wav,2.0668268
JR-1k8GHYAw.wav,2.0647602
Q75y0TIp7Ds.wav,2.0629737
QYxFWV85-pg.wav,2.0619
KpwdlYIdtfs.wav,2.0611477
BMPmavj4keA.wav,2.0591865
8WnXfe3ud4E.wav,2.0582144
Fsm-xDmyFKg.wav,2.0524638
tZgww16UyU8.wav,2.0500474
M27mIdPCZEY.wav,2.0498648
3VTinB14Pmw.wav,2.0481439
Y8ULUSXWTcY.wav,2.0468884
WoWF7gGzGVY.wav,2.0448654
6k4lcF9IGUk.wav,2.0397751
Gw0KmZ3kbjs.wav,2.0354912
FLFmcZiRuzU.wav,2.033066
1lgqqW5TsJk.wav,2.02894
0trWdhSvab4.wav,2.0289123
ura8EjHjGC4.wav,2.0258908
FSQ3E4XbpPU.wav,2.0246086
kUQ1xfK82Q0.wav,2.0241055
MkPhe7TLLZ0.wav,2.0221808
DP72GDe6AAs.wav,2.0194533
kko1uYyqJ_o.wav,2.0129693
-0xzrMun0Rs.wav,2.0119658
7jWRIjFaoeU.wav,2.0113828
qOTk01gmrRo.wav,2.0076206
KoP8T0QqzeM.wav,2.0047016
sIA-IuTI7AY.wav,2.0014846
ktw_J6ZW0MM.wav,1.9991935
Z_HT-d8W1_M.wav,1.9967072
6Kb0q9J8lPA.wav,1.9953811
NtM3gudMBCQ.wav,1.9905782
RlrNPBfOowg.wav,1.9886762
e2tZmQI8ICw.wav,1.9886097
aE_CVWMWK74.wav,1.9847021
oczJZV87k9A.wav,1.9842486
oZScu7DU5qk.wav,1.9824836
uYCMVgUAwnM.wav,1.9803773
08mf5GxT820.wav,1.9802389
Lq0LMMZfHCU.wav,1.9798359
2dyEnOo3yJ8.wav,1.9777778
e_W17jp40G4.wav,1.9769125
pG6yeC3yUY4.wav,1.9719748
_KYo_89lgf0.wav,1.9714531
tmpVzeD_M5s.wav,1.9711709
tIS1Jaw9dCg.wav,1.9684275
bztxC9EFfCk.wav,1.9682093
CphwhKgYHaM.wav,1.9668548
4tF0Lt9VEp8.wav,1.96428
s2O2xaRfje0.wav,1.9641095
NHA1l_Czm38.wav,1.9627061
PeQ8L_svYcU.wav,1.9618064
BaMBwXQwK3g.wav,1.958595
IUD_ZYOh2MM.wav,1.958322
0s0Uy0-zBa0.wav,1.9543931
lbB2VQYIMo0.wav,1.9540982
6TSluKI0X54.wav,1.9527838
iTWZsfVCyBs.wav,1.9498926
JnfMv9ti9Sw.wav,1.9496347
0KCVgexi4yU.wav,1.9489192
FDO5BekX478.wav,1.9468102
3JYQgXudiH8.wav,1.9468094
ETl0hYRlVmg.wav,1.9458237
EPvnkbo5wrI.wav,1.944884
zGBKakEGSyc.wav,1.9433434
LSaLPObrnZw.wav,1.9410068
V3Vvp5HS90k.wav,1.9353423
L9j9fCHHPeg.wav,1.9352753
QrJVAHIkpCo.wav,1.9346865
5ZpVhmhVYoI.wav,1.9336066
fBEGBuO3RXg.wav,1.933255
5blPLHS0Cko.wav,1.9324591
Ae8o_FMI0Xs.wav,1.930978
b62RgDBmly8.wav,1.9300995
m-xxD1fGPnU.wav,1.9300803
acEHGV7Gq6U.wav,1.9287815
3zntWbS9XeI.wav,1.9264154
EKZvq0dUk50.wav,1.9255221
VLjcIlZvkY0.wav,1.9253765
2SI_uNBcSyw.wav,1.9235415
1TyOPtg0Yfk.wav,1.9223838
GNu_hiHGEp0.wav,1.9213896
LfbGHMumxIQ.wav,1.9213291
I6wri5XQQbU.wav,1.9175383
GU782ddSBvk.wav,1.9160544
dSs4xfvATjc.wav,1.9157919
z8Wjdss5uMg.wav,1.914304
C6roSYqchkk.wav,1.909816
whIj6mrUGzQ.wav,1.9093724
aOGNUGgTQ8k.wav,1.9081538
ONfd_rHtL74.wav,1.9076383
rGEJVUcFA2U.wav,1.9052086
V9jIsOTC1lY.wav,1.9040858
UOKWQ2EHJQI.wav,1.9033048
WgZ8KAnnTb8.wav,1.9031215
cqeVEFFzz7E.wav,1.9024626
0EOQco76eXQ.wav,1.8985922
oZrMoZeJ8Ng.wav,1.8972259
nEOPm7TeydY.wav,1.8965505
heZw1TTrtTU.wav,1.8965323
UsHtZ7Bzi0s.wav,1.8960793
W7U-glgu4GM.wav,1.8958243
fhs7AkJsYao.wav,1.894896
zayC5mUo7sY.wav,1.8947066
vMU7ZKY2Eso.wav,1.89385
oZoJ26C6LrU.wav,1.8934209
R7gHB-YuUZM.wav,1.8933958
Z7V7Curou7s.wav,1.8930212
jjg0TCq3wbY.wav,1.8917698
ax8hXst_b5g.wav,1.8909514
uAYPacrJnyQ.wav,1.8902127
LKUYtvUHn0Y.wav,1.8900437
Y-qOOR0izlE.wav,1.8871243
9L6ePkWtZI4.wav,1.8847826
DVuWm53IlVw.wav,1.8821532
JxwRvkjNJQ0.wav,1.8792
YNdexakUGOo.wav,1.8789723
hzr2aY33EuI.wav,1.8785877
tIRHm8VhK_4.wav,1.8784964
aBXntqgPo6Q.wav,1.8761858
sgJT5lIFttM.wav,1.8727791
iEQwupwwp0s.wav,1.8726054
J1gZRam89EE.wav,1.8691345
2aPVOidHLXI.wav,1.8691292
DsAp3b1poeA.wav,1.8666195
bVc7-sZAi6s.wav,1.8658208
fa0lR26K23E.wav,1.8653092
cnvmLwFZr28.wav,1.862831
t6jlx6jAb-Q.wav,1.8626046
j43Dwqzd8w8.wav,1.862305
S8fE5jNVchg.wav,1.8622961
Al_OdIuqoe0.wav,1.8617475
DpS_TigOHWo.wav,1.8573004
QdoTdG_VNV4.wav,1.8535802
uHgpDP_4Lsc.wav,1.8532604
C6m_OWe-JE4.wav,1.8525888
JOhK7oq9KtU.wav,1.851774
jrwhxVnvMdk.wav,1.848228
KkW6ZkmAlEw.wav,1.8464229
sC7T0sEG6ek.wav,1.8458122
Z0htOHTOtHY.wav,1.8448019
hlquKjPgxmY.wav,1.8427086
dLUobee5JEs.wav,1.8425089
U-L9YCIdLbg.wav,1.8424369
aPQTrv2B1sw.wav,1.8421501
ZSHm7FdyxpQ.wav,1.8391671
O9_avJFKIQk.wav,1.8387756
_78P-0zWJtg.wav,1.837547
EzP7PB2x670.wav,1.8367162
oSoP9Is0UH4.wav,1.8362347
jP4M9V_Ka8k.wav,1.8352287
T9dKp1EN4p8.wav,1.8323702
wraN7rWUsfI.wav,1.8321278
kbquMoJrhC0.wav,1.8305627
eWGGj4duzIo.wav,1.8297745
C1M5xqDQW58.wav,1.8286207
0F-Z0zF1504.wav,1.8251466
9QwaP-cvdeU.wav,1.8237233
A9ECxUIqw6s.wav,1.8227968
JDrnf3vldLw.wav,1.818195
bl-eQ8XD5CY.wav,1.8165437
yhS-6Y8ToR8.wav,1.8107084
4Mm5mBgktG0.wav,1.8080558
Byk9p21g51g.wav,1.803802
0ISHZQJdeSw.wav,1.8036405
MY0PsDE3xHs.wav,1.8017591
2YAyM0aHFRU.wav,1.8002765
hTlIqICkbW8.wav,1.7999296
yO7MWuJ7zLA.wav,1.7918154
SxYnb9_qDtk.wav,1.7901053
U4UtZeTl2DE.wav,1.7897927
AVJ-NxMmF6E.wav,1.7895951
JN_VJCJhC4Y.wav,1.7888573
ZaUaqnLdg6k.wav,1.7885023
EijTwCm-pRM.wav,1.7882637
weJKl-6TiDQ.wav,1.7854879
dsf3agfkJDY.wav,1.7844659
C25xvcl4YAU.wav,1.7839568
XgOA5oRkL2A.wav,1.7834088
JC41M7RPSec.wav,1.7832892
V1M3HiUz0ZQ.wav,1.7820256
28wBrNjHXOM.wav,1.7774181
GG6XkHATIyw.wav,1.7765365
cHGziT0hrZU.wav,1.7748384
0OYlHvyfNk4.wav,1.7743071
WFPGA_BYkKU.wav,1.7712127
njFM8DvmPVU.wav,1.769142
YOA1JOyd7cw.wav,1.7685413
aWK9CcvOK9w.wav,1.7676965
uUNlJ4KZTPE.wav,1.7645113
Vfcfj4OIJXE.wav,1.7633628
UsdoUjuczY4.wav,1.7602977
XYOnq7ju7o0.wav,1.7602316
AElgGuUSSKE.wav,1.759501
nP05Sf4Fgac.wav,1.7589225
wL4HaT8rEVU.wav,1.7551664
wsJ5ZLKiPzs.wav,1.7550161
dcgwxlK3VVk.wav,1.7533487
ZUcHBeueBww.wav,1.7496991
D8-x1T8M4gk.wav,1.7495486
HEhogaw0vUg.wav,1.7491275
JHkcCXF5vII.wav,1.7483393
nvuxMnSHHtg.wav,1.7477561
ySY5J3TDgag.wav,1.7455363
xN9tKWgXLI4.wav,1.7453446
ICtri0ElFZc.wav,1.7446779
OzaVvthCvtk.wav,1.7424672
9IdAIIywBfY.wav,1.7420683
AeDNy6Ff7VE.wav,1.7369218
VswY2mI7Wbo.wav,1.7365824
AAWe4zRLVVU.wav,1.7365327
SkIDF7iNJQE.wav,1.7347895
ER1fTL9-pQw.wav,1.7347195
0kQjfwXjFuY.wav,1.7330956
X96v9LlsjJM.wav,1.7326342
TbYahEEj_B4.wav,1.7325608
gNjeps3EbJA.wav,1.7321775
nb_7c2xPKYA.wav,1.73148
lHlOSsnP48c.wav,1.7305022
SPeGy815lFQ.wav,1.7290862
kvIt_9P79Ro.wav,1.7263062
JDBu-3VCyWc.wav,1.7257447
D0L-M4trkpw.wav,1.7243636
ckOe-8qdaew.wav,1.7227321
CrjSYvGWusQ.wav,1.7225697
tdrz4EkIsow.wav,1.7219912
Ts04bBeY1d4.wav,1.7208905
-Bu7YaslRW0.wav,1.7183113
n615BjoN7fI.wav,1.7182199
ap7xvCBtljs.wav,1.7172453
KXRngbBe0bg.wav,1.7153037
9-R70gSqvrc.wav,1.7140043
OmjfHQB_lcs.wav,1.7134602
VfARCp38XtA.wav,1.7120193
zNgRUFOj3HI.wav,1.711818
Wnl0qbVynL4.wav,1.7117549
0a91szM1Ivw.wav,1.7099916
DY7ko7iQCug.wav,1.7060616
8ynjAtF5VnA.wav,1.7023727
1nUqhH8bAPk.wav,1.69864
_9OUh0uwDec.wav,1.6961493
R0b3pU4AKNc.wav,1.6955305
EL2DtgPD4J4.wav,1.6895558
uuHTPvG-BYI.wav,1.6856595
b4FomUpNaJE.wav,1.6855572
cYRsnYEPIiM.wav,1.6844342
wMi_0eEIpcM.wav,1.6840829
tWexzTJPxQs.wav,1.6834774
38R9Vnwt890.wav,1.6809264
sXwa1Akj1t0.wav,1.6807704
L9xj_v65UhU.wav,1.6807314
RUUZzoeVrK4.wav,1.6775838
ByOqw8M2U-Q.wav,1.6769007
R4b_-IT43P4.wav,1.6766282
2f7NnTVQzR0.wav,1.6743602
ZsmfIMEzrQs.wav,1.6721599
iMmYVLSb1IY.wav,1.6710871
Zon9WGTwAME.wav,1.6705256
1cwGW0cBdRs.wav,1.6669651
0VjPCd62oKg.wav,1.6651614
IrIKXhYuwuU.wav,1.6646504
ggBivmG6yHQ.wav,1.6629641
DysXetu2I0E.wav,1.6609641
BHDhHO7J-Oo.wav,1.6594629
CWQvCCRuU6k.wav,1.6590942
WPguqXCBQCI.wav,1.656106
We-bFXFjWaM.wav,1.655902
LK6zk03lPlM.wav,1.653858
je96vkMY60c.wav,1.6537467
jPROsr_K710.wav,1.6519196
LWHUat2fo9w.wav,1.651805
1W2FOzSXsxs.wav,1.6508577
Wvh59Y4OzUM.wav,1.6490991
2ATMQxWVpXk.wav,1.6482898
YZx0_GRtvJk.wav,1.6479077
rE7S4nLrThs.wav,1.6469418
18mS4cLPOb8.wav,1.6449109
lNg2y6SRZPo.wav,1.6449106
s6U8DtBK3Us.wav,1.6446228
Y8wHDcVCGa0.wav,1.6435608
oRVivXC83hA.wav,1.6432033
qm8sJxsZ5VY.wav,1.6403624
6ragcEJVErI.wav,1.6392967
W0aT3SdtnfY.wav,1.6391922
3EtbIWF_ynU.wav,1.6379788
ye6O_T8YuHQ.wav,1.6377671
CQlh4k5pXKA.wav,1.6366102
0TiEO149Ydc.wav,1.6352174
AeXDtbfpQlQ.wav,1.6325706
UcNVLU-cRNg.wav,1.6319989
oYECB7KFJgU.wav,1.6282063
JSdALuTneBM.wav,1.6277583
D3FyfFIKLVc.wav,1.627354
B8pesuUc8Ek.wav,1.6263629
-tKZOl4q1Kw.wav,1.6252819
v29jCrlSCmE.wav,1.6249616
_m-N4i-ge28.wav,1.6227176
8pc8fjPIV-Q.wav,1.6203953
rsvHQCTgHvg.wav,1.6182535
PTl5ixI1Ogc.wav,1.615612
GFT6TeQx_0U.wav,1.6125683
gXzqZIoM5g8.wav,1.6118878
A8b-0yWXBCE.wav,1.6113629
B3q2wHpzhoM.wav,1.6100456
dztizAgcQ08.wav,1.6092365
0m9-5BkL4Mc.wav,1.6092051
UvCY9FHpKC8.wav,1.6087735
R6V85er9VXc.wav,1.6067228
_-kssA-FOzU.wav,1.6057601
QJzveo6IBsU.wav,1.6023401
rPAB0ymJGco.wav,1.6022462
HS_ikHx4LIQ.wav,1.6003046
D2w3qHmJrdU.wav,1.6000123
SOzuJU25uGc.wav,1.5996213
C33WdI64FiY.wav,1.5989728
1rhsnmWLeGw.wav,1.5967159
0bP2MH3LqvI.wav,1.5953885
6UJhTZgnVro.wav,1.5932186
aUXKK9AmrPU.wav,1.5914116
V0zQHNmz0gU.wav,1.5897421
Nymjfq2kXnI.wav,1.5893242
OLy3C8YpMsY.wav,1.5888329
6BitLl5Bnxw.wav,1.5882453
oT6ud0OdR_E.wav,1.5865198
OwukabRF7I4.wav,1.5858566
nU7x170OvJ4.wav,1.5857607
z_aUtjxgCNk.wav,1.5830405
Ac4M-EkdkDs.wav,1.5809064
MKXeCiPtZwo.wav,1.5807607
dPM24O4my-Q.wav,1.5807352
770ZkZhGy6A.wav,1.5805892
614LdgrE13A.wav,1.5795488
BBmXMoI9Qus.wav,1.5784234
VeXcCHo5iMI.wav,1.5775634
AjjQqd0eLzw.wav,1.5764676
lymmNwQA0WA.wav,1.5760473
G4fTKotMoWI.wav,1.5749322
SGcjdZ19R1k.wav,1.5712366
AnErEDywInE.wav,1.5701821
okAn7kjxmes.wav,1.5691082
WyGJdstaxK4.wav,1.567891
vo7BYs1OqbM.wav,1.5639724
kVuG_F3qCuY.wav,1.5639148
wT2Y0DCq5LI.wav,1.562806
tGv_L09pf6E.wav,1.5619738
7qaRlUc4fb0.wav,1.5615133
bY_EvbARc5Y.wav,1.5596564
JV_IOR3DqiM.wav,1.55868
GuQFhmGqdog.wav,1.5574427
y6NS77HLjEE.wav,1.5569997
0bRUkLsttto.wav,1.5556284
N_Wx35sNqdM.wav,1.5554742
2bCuw7U_Rac.wav,1.5551692
G6A9NKeK8ko.wav,1.5527796
Nz4iLzJBTBo.wav,1.5525095
wXmIm6Bq3Tc.wav,1.550231
PJRG2bwphUc.wav,1.5488305
F7JllgnefSI.wav,1.548364
t637ILYjH_A.wav,1.5479736
YNv7mzbUUHc.wav,1.5465256
uiHyWdYkBvY.wav,1.5446734
-8C-gydUbR8.wav,1.5439322
Ikdb_jA9ehU.wav,1.5435299
ftaHv79hRoY.wav,1.5424616
uXMMzpgrY2g.wav,1.5422426
APUDprnfOIs.wav,1.5413197
MipnqUXgpOA.wav,1.5412731
sH_nDqYVq5E.wav,1.5405545
RXGDlFry3Vo.wav,1.538351
SG24NL2Xi3A.wav,1.5381272
J48F0e0guSQ.wav,1.5358845
KDzy3ZL626U.wav,1.5350509
kAE7Ceg4VgQ.wav,1.5316855
hRbukCd6N68.wav,1.5315871
Arqvnp6yUCg.wav,1.5312185
6QfM3BRp-78.wav,1.5311786
B1beLwV4yzw.wav,1.527791
Q_3GACs__Xs.wav,1.5260068
DhnNZn8JjEQ.wav,1.5256974
zixIuxzCCvs.wav,1.5240127
FsnRM2irjvI.wav,1.5234461
AGsMCWB1tTk.wav,1.5230408
KSye2ifWZ_Y.wav,1.521613
i_NNY_mgxIs.wav,1.51872
mnSP_ONVS7k.wav,1.5167452
IT5hcf0KhYE.wav,1.5161424
Cf1zNtZEcc8.wav,1.5158832
4i11P4OCRfk.wav,1.5150236
rC4PNZ1XOmU.wav,1.5138565
DLJGT99uEh4.wav,1.5121744
V5xL8hLFY58.wav,1.5109078
4refolVb_uQ.wav,1.5081187
NsYVaRI6rXg.wav,1.5077713
UkZ76EFfLSg.wav,1.5031282
RXk0lQJ7ttc.wav,1.5011406
3OWArQGgmm0.wav,1.4994926
dAAwzwexvUQ.wav,1.4979038
3zIQTDfS4Hk.wav,1.4976305
p20KE0LhL68.wav,1.4970777
SNhfvhWPXNc.wav,1.4965012
wKE9STHwX-Q.wav,1.495191
H18aK9HhNSM.wav,1.4946517
lIBsL97sUmY.wav,1.4945165
769EHEG4Mqc.wav,1.4927828
LQYd-dsz62M.wav,1.4911041
Yk2ZrS0ZS6g.wav,1.49059
zWJC_qr2610.wav,1.4904541
KRKX_UtYV9c.wav,1.488792
fUC45bzOOJw.wav,1.488098
TN53jpjqAGI.wav,1.4828728
VpikuLP_9qQ.wav,1.482795
CzMNiypg1I8.wav,1.4827557
1uHF1-8TcEk.wav,1.4806894
ohBNHUUGD3Q.wav,1.4793692
EXRKJRL0TDU.wav,1.4788858
IpYw4nKPx5o.wav,1.4784638
O28kY0aN8VI.wav,1.4780303
fWwV7o4VjEQ.wav,1.4747375
d352jaSSiFw.wav,1.4729462
A2NtJ12KIuU.wav,1.472441
g75kz9ffcg0.wav,1.4711132
iCHskFoUvbw.wav,1.4705616
9Ijpv6e57a4.wav,1.470393
OQz8reoVQEI.wav,1.4686128
vx5iuWuE2Ng.wav,1.4685321
zSGWoXDFM64.wav,1.4682064
YrGQKTbiG1g.wav,1.466572
nbYdiazwUQo.wav,1.4659475
I-Z3gB6pfIA.wav,1.463926
AcX1B_Pr-RQ.wav,1.4637094
uwPeQy7ZtGo.wav,1.4634559
RBniJk6GKK0.wav,1.463222
fsTVRca31nI.wav,1.4628744
uy3nQ9VYE-Q.wav,1.460316
FvIKye4-iGc.wav,1.4588919
X7qFgrAl3OU.wav,1.4541289
0LE6Ll1rVlg.wav,1.4540141
j3a60_lwWjE.wav,1.4527601
9z4YXc9rjTo.wav,1.4497212
WkkhcwXpYy4.wav,1.4480134
0TV9zvfwFhs.wav,1.4463689
fESsP6ZnVKA.wav,1.4432403
SrLhnoBMyWM.wav,1.4429002
ItLWKIhe58c.wav,1.4428954
G2JDDwIuNrQ.wav,1.4428099
BWvKAcOV_co.wav,1.4424129
32C6w8V7TX8.wav,1.4406977
4AfykLGm0j8.wav,1.4404993
B7V_grbxflg.wav,1.4404393
tGUWSgewh0A.wav,1.4400209
dh9XweTn6rI.wav,1.438811
CP3phqztym0.wav,1.4377126
pZgzjL5wbtA.wav,1.4373918
Q8f6y2IcVg0.wav,1.4371154
A_oaLt-n4fQ.wav,1.435813
CBUAy9Zl6ZE.wav,1.4354967
UGEqY_NTMpI.wav,1.4327877
tWseBEYhE1M.wav,1.4318866
NWL-P08eM-U.wav,1.4315772
MwK9HYjeeN0.wav,1.429513
OI7S7vaBT4I.wav,1.4293205
tpnvHb9ZhlU.wav,1.4287393
C4-mZ1jGQ-E.wav,1.4268569
f5eMUCSZCjc.wav,1.4263326
92k_81uqMSM.wav,1.4258643
6J3X0whM_-4.wav,1.4258375
Bgsy5UpXx8I.wav,1.4254963
BZyf8LPltYs.wav,1.4247756
UBfHLeCBBsA.wav,1.4228449
CLx4iYWSB1c.wav,1.4196047
WO_Y7djT2k4.wav,1.4185563
VgwsGjRk61M.wav,1.4179778
FAhfuP_xh5Y.wav,1.4164782
DdxW_JziHTA.wav,1.4145818
aUH12rRIVDw.wav,1.4142164
AjLuenrAsbE.wav,1.4141858
pR87Ts3a0e8.wav,1.4111274
sGAYO93RR5Q.wav,1.4091853
ZiHlhUvmgzQ.wav,1.4086438
cor2HckYTE8.wav,1.4079174
qwGT6wvYdLo.wav,1.4059441
gXOyw8a4_Xs.wav,1.4015903
MocXmVbat3s.wav,1.3991936
lnYOC9tKUBs.wav,1.3984686
VDYqYuPzW8E.wav,1.3976142
h2f_CKjQQg8.wav,1.3973947
n1HBKct6rto.wav,1.3966594
T0oF8MyYhBM.wav,1.3957351
6nWWTNVRDjw.wav,1.3953384
Ns-iXXKmzzU.wav,1.3950408
YKQMolFL2Rs.wav,1.3938481
EsHXnkZ_W2c.wav,1.3934501
3m4QSVVBMss.wav,1.3931603
fhWzjWZqzvs.wav,1.3928202
AYOlvoM5bjY.wav,1.3924227
rNJ0C44bOac.wav,1.3918303
Cchf2QH63bI.wav,1.3917365
IFimpFwvbz8.wav,1.3885955
Q9gWfok9Q5c.wav,1.3881042
DYpjbiyPUho.wav,1.3873303
3ClbaJYWVO4.wav,1.3858187
kSdH9z8snac.wav,1.3851019
T5YZwhC7Br8.wav,1.3822019
2o1p83UjJFA.wav,1.3820571
LCzldLY3E4g.wav,1.3782247
i3zayf6Hiog.wav,1.3779696
hpiFoinUgvY.wav,1.3770334
0L2ndtt60Q8.wav,1.3755672
INBx8CrIWcg.wav,1.3733848
f6wrXzvByrg.wav,1.3731651
jWQu301CEp8.wav,1.3722631
PSYURntIjuc.wav,1.3715274
ZbdmiykoJm8.wav,1.3710803
bpKbpKZB0Q0.wav,1.3705996
evG8CQRCdV8.wav,1.3691232
k-89m72W0j8.wav,1.367927
i6WtNBpRll0.wav,1.3673474
BR5MDhvcGM8.wav,1.3670053
zOvFaef41iw.wav,1.3658574
kf-U7I0-DdA.wav,1.3653789
SyJT8XsFsmE.wav,1.3641597
C0sSgrr5xrQ.wav,1.3637676
ajy9PM2SJ6c.wav,1.3636788
XZurp_Ex9No.wav,1.362439
B_tbkQYT9N0.wav,1.3623556
rLtXML8Y5wo.wav,1.3612695
04NjXsLyCl4.wav,1.3605466
pYXx0xXZiXk.wav,1.3592589
Rwt8j_USbWI.wav,1.3587928
H4rdJlSSt5Y.wav,1.3578782
d1VB1vA-UsI.wav,1.357775
E4a3s8NRqUM.wav,1.3575306
RD-oizm_35M.wav,1.3574014
i6k1yiyO5jQ.wav,1.3570659
xL7Krm6FSWE.wav,1.3505559
BEwNrjvNiYs.wav,1.3485812
Ex0ukzO5z9M.wav,1.3476008
w5EbmsPfGSo.wav,1.345326
t7oAteGa55g.wav,1.3433236
sEGxoHiAPiQ.wav,1.3423302
s2iIZ2WNuKY.wav,1.3397356
eXWBC3XfiXY.wav,1.3395244
rccs9c1gteQ.wav,1.3384085
k-J2-Ou1Fm8.wav,1.3360131
hyGuS5WiPk8.wav,1.3351479
uT-S_JC_GzU.wav,1.3320636
zYUZEXCE7gw.wav,1.3311082
zfkPKRn8ah8.wav,1.3284336
TJyzBaMwXFY.wav,1.325243
ZU6sI1Plq50.wav,1.3247604
-8cgbhIR_pw.wav,1.3225163
a-3cZREZh3k.wav,1.3222355
tPJMr890HeE.wav,1.3216305
UUJ1DNycpiQ.wav,1.3185463
hgitRq_0410.wav,1.3180406
LFW4yPH1z3M.wav,1.314742
gy6R280ZUMQ.wav,1.3142186
hSK405L-DlQ.wav,1.3138299
0DizopdPMBw.wav,1.3131801
1tz4xNRRR4M.wav,1.3127662
xuepy6SFOf8.wav,1.3119415
UQKLBsZJsww.wav,1.3110301
ypg2ItQIc2c.wav,1.3103827
iP46w2o_HCk.wav,1.3096393
uF1KTW5rT-s.wav,1.3042198
5DDg2CzAmgE.wav,1.2997962
-0vPFx-wRRI.wav,1.2983295
17AtKbQ7glU.wav,1.2972068
1V7ReAk9k-4.wav,1.2956791
9Kut4r8hswE.wav,1.2949494
QUtyeIooCy4.wav,1.2939197
p2fXNAPYD20.wav,1.2936546
Ime3FHuQG4k.wav,1.2935246
JorNR3IXDyc.wav,1.2934266
mhqHHQ1gSvM.wav,1.2923502
2FQKfGCwjSE.wav,1.292126
OjEG808MfF4.wav,1.2917339
GQbytKkt0tg.wav,1.2903687
CdgQIiMdBa4.wav,1.287663
uBENjCPS8LI.wav,1.2875378
P240GHf9Eq4.wav,1.286464
1j13NdQiw8c.wav,1.2855781
XJ3VlCAIWQ0.wav,1.2855252
k3A5xX8yfig.wav,1.2848364
h542YbZuwkQ.wav,1.2837877
N_41Y2vH6eA.wav,1.283058
ABSLnckbB8w.wav,1.2821233
ZJZxWLYzNh8.wav,1.2821221
BnkDQXlrIX4.wav,1.2805716
H_2ZPxy80Eo.wav,1.2797353
si_IAMPOXlQ.wav,1.2795613
Dk7ziLlNfeM.wav,1.2791138
yCGM8aJV6fM.wav,1.2771791
Jvj2WqgVy78.wav,1.2759734
bOOJRGRy0zc.wav,1.2756789
A6ilKRqIDH4.wav,1.2756774
6-XEA0zqo8M.wav,1.2753206
4W8IZxn3nEI.wav,1.2733097
BxbB2_N5Xtk.wav,1.2712996
PTLOLz9YzmM.wav,1.2703398
p2NPfU5QARc.wav,1.2702061
6EwEo0JQkTg.wav,1.2686291
QZoclbefgak.wav,1.2686237
9dBWFEpcJIo.wav,1.2682182
1yGWdegJjA4.wav,1.2669737
O5IulN0n6d0.wav,1.265195
OrsfEkAhie4.wav,1.2651113
eWwWwoQLtVg.wav,1.2645795
C8VECv8kicU.wav,1.2635766
qbIPQGY8RRA.wav,1.2589873
dwAo0dKCyBI.wav,1.258931
VV-DgnPPhSo.wav,1.258745
AsR5us-IS00.wav,1.2569965
2ZogsGp-T4o.wav,1.256765
R5JRh08zgMo.wav,1.2565416
35b9UHjagaI.wav,1.2544379
IEVVHo9nr7g.wav,1.2544343
ITYv4126yhk.wav,1.2540237
dwFtlQLdbq0.wav,1.2534174
AJeRSlZuZbk.wav,1.2529664
rs5ecH8Lh3s.wav,1.2517399
CIoEXRnAr-Y.wav,1.250248
Y5RVYmf3uWc.wav,1.2488456
-qcTD2o6I9s.wav,1.2487216
wsdH6cv4YkA.wav,1.2472054
xtGmrLOsjHk.wav,1.2462336
JL9Xxzf9e2A.wav,1.2447815
cCyfADwHiWs.wav,1.244534
Ls6qMcgpdlM.wav,1.244253
FENJIDecy5s.wav,1.2439097
FaD9qs2ACpI.wav,1.2420325
WTVC7ZI9WtY.wav,1.2418728
kTyI2unrdv0.wav,1.2408
BkOfrw3c3EE.wav,1.2405134
WCifI6rwOoM.wav,1.2400016
sOSU7p9pLjs.wav,1.2397472
0RcMzUdXDRQ.wav,1.239298
AVPm96vrUQw.wav,1.2387544
RmyyW-TMkVc.wav,1.2371328
Pln4GLIMqKY.wav,1.2368797
GYCfrx0ruz4.wav,1.2367322
UoSID1KzWuI.wav,1.2363951
liagR7x12O4.wav,1.2350469
68XchGI6H-4.wav,1.2337897
ZNGvyFsCx4g.wav,1.2330666
IwdjPDw6o5I.wav,1.2322599
NdiSW-p2I0c.wav,1.2312472
kgf4GdKlSWs.wav,1.2305076
stobfk1Mfjk.wav,1.2299889
0soVCtJgDTk.wav,1.229914
ZX2fVPmUidA.wav,1.2268823
AKI0VrXEDww.wav,1.2255499
MP7KPlqoQW0.wav,1.2247119
VHYxygh1STA.wav,1.2244889
0XxinBtKouQ.wav,1.2226837
GBsate-JQAo.wav,1.22233
usrzF-0GbLY.wav,1.220645
